author,date,review,score,titre,origine
deester,18-09-2020,"The more I think about it, the more I realize how polarizing this game is; it has phenomenal gameplay and characters, with gorgeous graphics, but it lacks in the single player department and the online component needs a lot of work. I want to give it a higher score, but it's lacking in so many areas that previous games got right.",8,SUPER SMASH BROS ULTIMATE,METACRITIC
HeavyMachineGon,22-01-2021,"非常差的UI界面，基本为0的新手指引，根本不知道该怎么玩，该玩什么，而且完全打不过，玩不到5小时就卖掉了。偏聚会向游戏，不适合一个人玩。
唯一加分项是收录了大部分老任游戏的原声。",3,SUPER SMASH BROS ULTIMATE,METACRITIC
mrawesome75,25-10-2020,"Mi juego de lucha favorito, es un juego muy completo y se nota que sakurai trabajó muy duro en el, aunque el online deja mucho que desear.",9,SUPER SMASH BROS ULTIMATE,METACRITIC
cytoplasm,21-12-2020,A solid party game. Many characters=new ways to play the game. The mechanics are very fun in this game and it's genuinely a must play with friends.,8,SUPER SMASH BROS ULTIMATE,METACRITIC
Ingleberg,15-02-2022,"the most unfriendly game i've ever seen. i've played multiple MMO's and other games but only this one deliberately craps on new players. then they add 200 effing characters so newbs will never get a chance to figure out what they are good with. the community is toxic, the devs are money grubbers, and the game is awful. the sheer amount of overloaded animations also make it hard to see what's going on in the battle. seriously one of the worst games i've ever played, the original was great. this is garbage.",1,SUPER SMASH BROS ULTIMATE,METACRITIC
XDemonX,26-02-2021,"While the game does fulfill its purpose it´s overall pretty un-fun, especially due to the fact, that even after one hundred hours or so, I still can´t beat anyone online and or my friends and don´t even get me started on the online performance. I want to like this game, I really do, but getting destroyed over and over is not fun.
There should be at least some kind of matchmaking with either GSP or Playtime, because it´s just not fun. I´m sure that after 200-400 hours or so, the combat will click, but that is far to long!",6,SUPER SMASH BROS ULTIMATE,METACRITIC
FreddyKong,31-10-2021,"Super Lag Bros Ultimate is a trash game who you play online with 1 guys and its still lagging. You want to comeback with ness example but the wonderful lag is here... Couple hours of pleasure...(I play Battlefield 5 with 64 persons and its a perfect clean connexion...)

GSP point is really not significative on how good you are...

Characters choice is not the best ( we miss EggMan, Waluigi Crash etc...) Mainstory have no sense....

Less content then before (sm4sh got an Mario Party mode combine with smash)

No Target mode.

Its faaaaarrrr to be an Ultimate game ;)",1,SUPER SMASH BROS ULTIMATE,METACRITIC
Rando123,05-05-2021,"Two and a half years and online Quickplay is still not even remotely playable. Netcode is broken so you have to spend £20 extra on a LAN adaptor to even be able to play without ridiculous amounts of lag (not that anyone does so the game lags anyway), and there is still no option for ""preferred rules only"". What is the point of adding a ""preferred rules"" function if every time I try to play with the preferred rules of 7 minute 3 stock, 1v1, no items andomega stages, I get matched with three different people in a row who play with 1 stock, all items on, on stages that make playing properly impossible. If you're looking for a fun online fighter, save yourself the stupidly high price tag of this game and play an actual fighting game instead- they obviously don't care about anything apart from money or else they would make Online actually worth bothering with. And that's not even mentioning the unbelievably toxic player base who not only will ragequit at the first sign of danger (which YOU get punished for because the game will not give you any points even if your opponent disconnects AFTER they have been KO'd, with pretty much no consequence to them because the report system doesn't work) but also amongst other things vehemently defend the multiple paedophiles in the professional circuit. Do yourself a favour, stay away from this game, stay away from its community and save yourself the game's stupidly high price tag and buy a fighting game that isn't complete trash.",0,SUPER SMASH BROS ULTIMATE,METACRITIC
Patedus,03-06-2021,"This is the must-own multiplayer title for the Nintendo Switch. This is hands down not only the best game in the Smash Bros. series but one of the best fighting games of all time, the combat is perfected to an insane limit to the point where anyone can pick up this game and grow better and better in a matter of hours, the amount of crazy **** that you can pull off keeps the battles diverse but also extremely comfortable when it comes to players of equal skill going at it, you can play defensive in the smoothest and intense way possible or you can go all out and tear **** up as a variety of insanely good characters to choose from. Not only is the combat extremely polished but the game is visually beautiful, a lot of the battle maps provide an immense amount of great atmosphere that not only perfectly reflects the franchise it represents but also sets up the perfect mood to battle with its attention to detail and banger soundtrack. And that's only the tip of the iceberg.",9,SUPER SMASH BROS ULTIMATE,METACRITIC
franticpedantic,06-06-2021,Awesome. Would recommend. Online connectivity is not so great but I couldn't recommend this game more. Too much fun.,10,SUPER SMASH BROS ULTIMATE,METACRITIC
GoPackGo08,06-06-2021,"Super Smash Bros. Ultimate is an absolutely amazing game. The gameplay is near perfect. The speed isn’t to alienating for newer players, but it’s also not too slow for very competitive ones. The character selection is immaculate, with anyone from Mario, to Sonic the Hedgehog, to Cloud Strife, to even a piranha plant. Every person I’ve played the game with has their own character. They all seem to have a special bond with that character, whether they’ve played the character’s home game, or even just like their moveset. The single player offerings are incredible in Smash Ultimate. I’ve seen a lot of people take a dump on the adventure mode, World of Light, but I think it’s amazing. So many tiny little references to hundreds of games, and really interesting strategy involved. Also, something I highly recommend is doing a World of Light Nuzlocke. If you lose a game with a character, you can no longer use them. I’ve beaten World of Light doing this twice, and plan to do it again soon. The online mode is my only small problem with this game. Occasionally, I have problems with an online opponent having a laggy connection, and the ranking system is a bit strange, but honestly I think the online mode is fairly well sculpted. I’ve put over 650 hours into this game, and I encourage the reader to as well.",10,SUPER SMASH BROS ULTIMATE,METACRITIC
zezeljmare,25-06-2021,"EN:
The name of the game says it all. The ultimate game, the ultimate characters, the ultimate fun. Greetings for my favorite character-Ike. The lower special is ultimate. Long live the counter.

SRP:
Ime igre sve govori. Ultimativna igra, ultimativni likovi, ultimativna zabava. Pozdrav za mog omiljenog karaktera-Ike-a. Donji specijal je ulitmativan. Živeo counter.",10,SUPER SMASH BROS ULTIMATE,METACRITIC
DuskZZ,14-09-2021,"As a longtime fan i was extremely excited when they announced ultimate.
A new game with a bunch of new characters, updated mechanics and stages along with a cool single player mode that we haven't seen since brawl.

Too bad ultimate was none of that, the combat and movement in this game feels extremely clunky, half the times I'm trying to do something like a tilt or even just run and pick up an item and the character will just do a smash attack without even moving.

The ""story"" mode turns out to just be a board where you can move your character and then just have normal cpu fights, an utter disappointment to everyone who thought we would get cool interactions between all these characters.

They updated every character from smash 4 and it just feels like they made everyone able to just spam anything and be completely safe cause why not make this game more braindead.

I feel like i don't even need to mention how **** garbage the online is and how even though its been almost 4 years it's still just as bad. Ir's funny how even indie fighting game developers like Mane 6 can get a way better netcode than the ""best fighting game of all time""
But of course it's Nintendo, and Nintendo can't fail even if give their loyal fans an actual turd, they'll still play with it for hours because it has a popular franchises sticker on it.

in conclusion
game bad
get better",0,SUPER SMASH BROS ULTIMATE,METACRITIC
Jmaneater21,20-09-2021,I can't believe Nintendo is okay with the state of online play. Don't get for online play.,1,SUPER SMASH BROS ULTIMATE,METACRITIC
LastSmash,14-11-2021,"Online is a mess with Smash. Since we now have Smash Tags, people tend to collect and go instead of taking on a rematch. You can't select characters between matches like For Glory used to allow either.

But the worst part of it all is the banning system in place. You get banned for disconnecting, so not up to par internet is a no no. Even if you have good internet and are playing, be careful not to kick the switch out of the dock or it will ban you for that as well. There was one time when I tried to turn down the volume on my switch mid-match and accidentally pressed the power button(because they are so close for some reason) and I was banned for an hour and a half.

Though I have personally never been banned for this, you can also be banned for picking on a specific player too much in non one-on-one matches. However, there was a time when my tag partner left and I was left in a three-way free-for-all with the other two players. When we started, they went to opposite sides of the Omega stage and contained me in the middle, essentially jumping me. It was demoralizing so I put my controller down and got banned for inactivity despite my character being tossed around like a ragdoll. The only reason I stood there is because the last time this happened, I just threw myself off the stage and watched the other two players repeatedly press down aka tea-bagging before the other disqualified themselves for their ex-teammate, allowing them to win. The absolute worst part is that I got banned for eliminating myself after the match was over. I was basically subjected to sit their and watch them tea bag together for possibly 7 minutes or cut my game off and risk a disconnection ban.

I find it weird that at this point, Nintendo/Smash Bros has not found a new and common way to deal with issues like this. Why not just do what most other games do and turn a player who disconnects into a cpu? They should not be banned just because their internet isn't working properly. Just give them a loss and move on with it so people don't have to deal with the foolery of other players.

Aside that, the roster is good and gameplay is good.",0,SUPER SMASH BROS ULTIMATE,METACRITIC
8TS1G1HYykzeuM,05-02-2022,"It's okay I guess...only for casual play with friends and family, that is. That's what all the positive reviews are basically saying. You'll get bored of that eventually. Whatever you do, do not waste your time playing online. The community is too toxic and broken beyond repair, which is partially the creators' faults. I made a mistake of trying to go pro and the only thing Ihave gained is knowledge of how unbalanced this game is. It's not your typical fighting game, just a mash fest of basically which character is better, not which player is better. I won't go into detail, but Nintendo could have easily fixed half the problems with just a better developer team.",2,SUPER SMASH BROS ULTIMATE,METACRITIC
sambena,07-12-2018,This isn't just a lazy 5 year old port. Nintendo has truly gone out of their way to make a game that has taken all the things that worked with previous smash games and then added new things to keep things fresh and enjoyable.,10,SUPER SMASH BROS ULTIMATE,METACRITIC
Luigifinilli,07-12-2018,"Más y mejor, que se podría pedir de un Smash Bros..., pues justo eso es lo que tiene éste Ultimate, aparte de refinar una formular de combates que lleva ya dos décadas entre nosotros. Un roster inigualable, que se ampliará mediante DLC, comenzando con el ya confirmado Joker de Persona 5. Un lujo de juego lo mires por donde lo mires. IMPRESCINDIBLE",10,SUPER SMASH BROS ULTIMATE,METACRITIC
Taylo226,07-12-2018,"Fun game to be sure.

and here are the other sixty characters so i can submit my review.",10,SUPER SMASH BROS ULTIMATE,METACRITIC
EdgeL0rd,07-12-2018,"Amazing with absolutely no mistakes, thank you Sakurai, you may rest now.
PS the first DLC reveal was amazing and really unexpected I cant ask for more",10,SUPER SMASH BROS ULTIMATE,METACRITIC
LokiWhite,07-12-2018,"Masahiro Sakurai is a god among men. The amount of work that went in to this even though so many of the characters are being reused, for the soul purpose of making an incredible work of art. They gave you 300% of a game so if you don't like a large part of the game, ignore it completely and you still have a giant game. Insane, incredible, amazing, masterpiece.",10,SUPER SMASH BROS ULTIMATE,METACRITIC
Digibutter64,02-09-2020,"It's Smash. Need I say more?

A massive roster of more than 70 fighters (including every past fighter). More than 100 stages. More than 800 music tracks. A story mode. Super Smash Bros. Ultimate really earns its title in terms of content, and the gameplay is as fantastic as it's ever been. I have particularly enjoyed the Stage Morph feature (which allows you to play on multiple stages in a single match). I also like Classic Mode now being a unique experience for each fighter, as well as the creativity shown with the new ""spirits"" feature.

If I had to nitpick, I'd say that I would've preferred more new stages (only four are completely new, but the many returning stages are quite varied). Some modes from past games have been removed, but in this case, I found said omissions to not hinder the experience much, if at all.

Simply put, if you own a Switch, this is a must-buy. It may well be the best Smash yet, which is saying something for such a consistently fantastic series. I wouldn't pay much attention to those saying that this is a port of the Wii U game; Ultimate is obviously a new game and a separate experience from its direct predecessor.",10,SUPER SMASH BROS ULTIMATE,METACRITIC
Jax360,07-12-2018,"Fighting game of all time .
huge content , tons of ulockbles, huge roaster of characters, very long and fun adventure mode (world of light), historical songs from most of the top games from nintendo and some from other games like metal gear sonic and much more.
spirits are great addition for collectors especially.

Presentation. 10/10
Graphics TV. 10/10
Graphics Handheld. 10/10
Music. 10+/10
Controls. 10/10
Fun-factor. 10/10
Score. 10/10",10,SUPER SMASH BROS ULTIMATE,METACRITIC
E_M,07-12-2018,This game delivers on the hype and gives a challenging a story and the best feeling controls of any fighting game ever! A must have,10,SUPER SMASH BROS ULTIMATE,METACRITIC
rcc10galaxy,07-12-2018,"Super Smash Bros. is an amazing saga. It evolves with each game, and Ultimate is not an exception. Super Smash Bros. Ultimate is awesome. You can see the effort of Nintendo, HAL Labs, Sora Ltd, Bandai Namco and Sakurai. This game is the perfect SSB game, the perfect game for the end of SSB. We will see if in future, we will have mor SSB games, but with that, Nintendo can be glad. It is time for Sakurai and others to work free in what they want. Super Smash Bros. Ultimate is the ultimate game of SSB, Nintendo and maybe of the videogame industry. I recommend this game whether you like Nintendo or not. Play it, you will like it.",10,SUPER SMASH BROS ULTIMATE,METACRITIC
AlexDumont75,07-12-2018,"Game of the year no question, not a port. It is amazing and so is world of light better than subspace",10,SUPER SMASH BROS ULTIMATE,METACRITIC
MrGreenBanana,07-12-2018,My. God. This game is amazing. The 9 month wait was more than worth it. The gameplay is super fun (as always). The music is just breathtaking. The adventure mode is absolutely awesome. The fact that we can play as 74 fighters (76 if you count Pokemon Trainer as 3) and more to come is just amazing. This game right here is Masahiro Sakurai's greatest creation.,10,SUPER SMASH BROS ULTIMATE,METACRITIC
AL2022,07-12-2018,I had to stop playing this game so I could leave an awesome review. What’s good about it? Everything!,10,SUPER SMASH BROS ULTIMATE,METACRITIC
RaidouF,07-12-2018,"A masterpiece. Sakurai does it again, with more than 70 character, 100 stages, tons of music tracks and spirits its like a big museum of videogames. Its not only for videogames relased in Nintendo consoles, you can find from other companies and third partys. A must have for everyone either if you want to collect everything, or to play competitive or only play with friends for fun.",10,SUPER SMASH BROS ULTIMATE,METACRITIC
Thecookiemaster,10-05-2019,"You pay $20 for online on top of $60 for the game itself and then the game decides to treat you like trash. GSP is a joke win a match only gain only 200 gsp, loos a match loose 10,000 gsp. You can even set your setting to their preferred rules and that wont even work out. I have 3 stock Omega stages on and I had to go on 2 stock on Ballon Fight, a level that has no middle ground and the sides send you to the other side. I lost this match and lost 30,000 gsp. Then I quit a match after I lost and got banned for 27 minutes. Also you can lose GSP against people who keep on using the same move. Overall the online sucks and it sucks even more because you have to pay for the most garbage online system ever",0,SUPER SMASH BROS ULTIMATE,METACRITIC
Skyblue93,08-12-2018,Full of content. Best smash game yet. Honestly I would pay 60$ just for soundtrack alone. Insane value.,10,SUPER SMASH BROS ULTIMATE,METACRITIC
nuevocharrua,07-12-2018,"The best SSB, and the best game in NS, A lot of characters, a lot of everything... this game remember me why Nintendo is Nintendo",10,SUPER SMASH BROS ULTIMATE,METACRITIC
shadesigma,03-02-2020,"Well, I have got my buyer's regret indeed. If you are looking for a casual family fun fighting game, this is maybe for you, but if you are looking to play Spirit adventure mode, don't buy this.
Reasons:
- Its controls are more awkward than other series, in a sense casual but different in minor details.
- Spirit adventure mode means pitting you again AI with different situations with odds stacked against you with different difficulties.
- The game is especially pricey (yet to include DLCs) and ain't worth the frustrations that it brought .me.",3,SUPER SMASH BROS ULTIMATE,METACRITIC
Anon4618,25-12-2019,"This game is complete garbage. Should still be in development tbh. Game is extremely unresponsive both online and offline even with perfect connection. Buffer system is terrible, the game decides to switch out your inputs for other ones, and will buffer actions from like 5 seconds earlier. If you want to play even remotely competitive, just go grab a copy of melee. This is easily the worst smash bros game mechanically.",1,SUPER SMASH BROS ULTIMATE,METACRITIC
Rokobilbo,03-01-2020,It has points because of characters the multiplayer is **** and the controls are bad,1,SUPER SMASH BROS ULTIMATE,METACRITIC
Tymunster,20-03-2020,"The only impressive part of this game is the balance and the roster. I'll give them that though, That's why it isn't a 0.
The design of most characters is laughable. Characters like Ganondorf and Zelda are exceptions rather than the rule. Falco is awfully made, Ike feels like a lightweight, even Ganondorf isn't great considering how little they use from his home games.
The competitive game modes online are the worst ones ever created. Smash 4 was notorious, this is infuriating. Overwatch does a better job with competitive game modes. OVERWATCH.
I won't be fully negative, the roster is commendable and the balance is impressive. But when the best arguments are ""everyone is too strong and there's a lotta people,"" that isn't a good sign.
The DLC is also obnoxious. Not the worst in the world, but they basically force you to pay for characters that many games would call an ""update."" And they make sure to ignore everything the fanbase WANTS and give a character nobody wanted.
The design of most characters is very bad. Too much spacing, too much projectile. The fast pace of the game makes it so some characters who WOULD be sick and impressive, but it's just irritating (Fox, falco).
Athough the game cannot 100% be blamed for this the drift of the switch joycons only started getting big occuring after it came out. Just awful design of the nintendo switch there.",3,SUPER SMASH BROS ULTIMATE,METACRITIC
AdamHPerform,07-12-2018,"I still don't get why there are still some salty idiots here complaining that it's a ''port''. There are a trillion reasons why it isn't! Super Smash Bros Ultimate completely trumps over the rest of the series. I won't be playing this game until Christmas, but even I can say this is one of the greatest games ever made! It is that phenomenal. Thank you so much Masahiro Sakurai and to your crew for creating a masterpiece beyond all masterpieces.",10,SUPER SMASH BROS ULTIMATE,METACRITIC
Killer007,07-12-2018,"El el mejor juego de lucha de la historia, de verdad, es una obra maestra, sakurai es dios y ha conseguido lo imposible.",7,SUPER SMASH BROS ULTIMATE,METACRITIC
ilikeoranges,07-12-2018,"This is easily the best smash game, maybe since melee, maybe ever. One thing if for sure, it is definitely worth the money to pick up this exciting clash of gaming icons.",10,SUPER SMASH BROS ULTIMATE,METACRITIC
goat69669,06-06-2019,the online is garbage. unless u wanna play this locally do not buy it. just lag everywhere. it is unplayable,0,SUPER SMASH BROS ULTIMATE,METACRITIC
vgmkyle,08-12-2018,"After countless remakes and remasters, Nintendo finally does an outstanding job with one of their exclusives that was on the Wii U before. This game actually feels like a new one though as they add so much variety in content. Amazing and complete roster for the first time in the series history; nobody is cut.",9,SUPER SMASH BROS ULTIMATE,METACRITIC
JuanpSage,07-12-2018,"The Ultimate Smash Brothers and best fighting game ever made, Not to mention that it is the best crossover-gamer ever made this today...
Thanks Nintendo, you recovered the childhood of millions and bring us back to that golden days of Gaming!",10,SUPER SMASH BROS ULTIMATE,METACRITIC
Robjapan,29-04-2019,"I've tried playing this game so many times and in all of the various modes. At first the single player storyboard mode really appealed to me and it was the reason I bought the game. But upon playing the game the amount of stuff that isn't explained is overwhelming. Certain levels have certain handicaps but only for the player controlled character.
Most fights don't require skill to defeat but rather the ""correct"" spirits setup.
This quickly became frustrating and boring, I'm not invested in the spirits I'm collecting and just using or not using them based on the fight rather than my style of gameplay.
The classic mode was better but once you've done it on the characters you like, it's over.

If you enjoy playing against people online or with your friends, you'll love this game.",4,SUPER SMASH BROS ULTIMATE,METACRITIC
Aleking99,03-06-2019,"4. Quattro come i giorni che ci ho giocato. Dopodichè ho messo la switch nel cassetto e non l’ho aperto più. Vi chiederete il perchè...perfetto, ve lo spiego subito!
Ci sono molti personaggi si, c’é veramente una vasta scelta, ma che minchia ci devo fare coi personaggi se non c’è NULLA da fare???? Mod. Storia inesistente (quell’aborto di world of light non si puó neanche chiamare “modalitá”, figuriamoci “storia”), modalitá eventi presente in smash 4 sparita a caso, online fatto coi piedi...cosa ci dovrei fare su sto gioco, me lo spiegate porcaccio d’un Ken??? A fare sempre la mod classica (unica mod decente, anzi, unica mod) dopo 4 giorni mi son stufato. Smash definitivo di sta minchia.",4,SUPER SMASH BROS ULTIMATE,METACRITIC
GenkiYokota,27-01-2022,"At first glance they may seem like a good game, but they have a brutal content cut behind them.
There are no more trophies, only flat PNG's taken from Google, and a completely decaffeinated story mode compared to Brawl.",0,SUPER SMASH BROS ULTIMATE,METACRITIC
Piece_of_shik,29-11-2019,"Este juego para mi que soy el mejor del mundo, tiene un montón de bugs en mi contra, sin contar el online que su sistema de gsp es muy fácil de burlar, no se merece que un grande como yo lo juegue, yo soy el mejor de todos sin duda pero este juego esta en mi contra, arrgken en online para tener ak mejor del mundo en us filas

Pd:el mejor jugsdor de smash",0,SUPER SMASH BROS ULTIMATE,METACRITIC
Kas_scientist,04-07-2020,Combates injustos y frustrantes contra espíritus porque sí... el nerfeo horrible de Bayonetta y una vez arreglada la cagada de smash 4 (que estaba rotísima) han pasado de ella... Personajes de Fire Emblem everywere...,1,SUPER SMASH BROS ULTIMATE,METACRITIC
kamhagh,17-02-2019,"Don't waste your money unless you plan to purely play this locally.
I have to say although the game is meh. if you like it it's okay.
the problem i have is something else.

The only matches I could get into was 2 matches that were VERY LAGGY. I'm not talking about regular video game latency. like the frame rates doped and it froze a lil bit.

now I can't even get to another match. ""One or more consoles is not responding"" or ""could not connect to other consoles"" after waiting some time for MM to work.... it's just awful..

we're paying 25$ a year for this? 25$ a year for a server that only has basic servers? the connection method for this game is peer to peer which is embarrassing in 2019. but what's WAY WAY more embarrassing is paying monthly for peer to peer in a 60$ game in 2019",0,SUPER SMASH BROS ULTIMATE,METACRITIC
Samboli,13-03-2019,"Compared to the previous Smash Bros titles, this is one of the most disappointing one to me personally. The buffer and the netcode makes this game a nightmare to enjoy cause they're both handled so poorly.
We're forced to pay for Nintendo Online and the product we have delivered is the most subpar garbage of online I've ever been forced to play, it literally feels like a Windows Slideshow.
There is potential for this game, don't get me wrong, but also the company behind the wheel is Nintendo, and they can't do Online or competitive games still.

Be on the lookout for project Ultimate.",3,SUPER SMASH BROS ULTIMATE,METACRITIC
snakekill321,07-12-2018,"if you go in knowing that smash isnt like Horizon, Persona, or any game that you will sit down for hours to play, then you will see the majesty in the game, while the story mode is repetitive and the other modes are not as fun as previous installments, you can tell the team put their heart into the game, with how beautiful the graphics are, how smooth the gameplay is, how well the characters control. it is amazing and i love it.",10,SUPER SMASH BROS ULTIMATE,METACRITIC
yesnt,19-10-2019,"quantity does not replace quality. easily the worst smash game by gameplay no contest. It comes down to luck if the game decides your move has more hitbox than your enemies. spacing isn't a thing anymore. Playing with items is less luck reliant than competitive rules. The AI is horrible. if you don't wanna play online (for good reasons) the bots are just as bad. the only time you'll get hit is by their inhuman reactions and just knowing frame by frame when to do the right thing (which is impossible by humans especially in this game) and only get hit when they do something inhumanely retarded. The online dares to sometimes fail to load at all and lag like crazy if you're not playing the guy next door, so punishing mistakes is not a thing (especially with the hitbox thing i talked about) about 1 in 20 matches are fair and balanced aka fun (which is about 19 in 20 in the other games) so whenever i win its not satisfying cause it doesn't feel like i did the thing but the game happened to let me, and losing is infuriating most of the time. The other content is the most uninteresting out of all the smash games which is sad because this game relies on them the most. Its sad that they charge 70 bucks for this game and over 20 for dlc. I was way too overhyping this game and i've spent over 150 hours just TRYING to have fun in this game. Imma stick to smash 4, brawl and melee, much much better games.",4,SUPER SMASH BROS ULTIMATE,METACRITIC
gonzar25,07-12-2018,"The best smash bros game so far, combines everything for casual and competitive game. Without a doubt this is the best work of Sakurai. amazing amount of content and a vast diverse array of fighters, modes and trophy/collections! Ultimate takes a superb game to new level with so much content that is near to impossible to try all there is included in it.",10,SUPER SMASH BROS ULTIMATE,METACRITIC
PeDraBugada,04-03-2020,"This game is one of the best switch games, is the game that I have the most time in it, so if you want a multiplayer game to switch, I think super smash bros ultimate is the best choice, even better then Mario kart, this game is one of the games you need to your switch",0,SUPER SMASH BROS ULTIMATE,METACRITIC
EquinoX4k,04-03-2020,"Controls are worse than expected! If you're a fan of the N64 version, you will be disapointed because of all the bugs.",1,SUPER SMASH BROS ULTIMATE,METACRITIC
IronBeagle,07-12-2018,"This game is amazing. the game constantly keeps you engaged with new fighters, spirits and other unlockables. the Adventure Mode feels like a crisper, more fresh version of Subspace Emissiary. The games other features are all useful, and really fleshed out. while there are some bugs, i am confident that Sakurai is fixing them. I love the new Echo Fighters, as it makes it easier for the team to add new characters to the roster, which means we should have huge numbers of characters in smash. 10/10 Definitely!",10,SUPER SMASH BROS ULTIMATE,METACRITIC
Sankai,07-12-2018,"Ya empezaron a llegar los ""CEROS"" de estos haters que no soportan que a Nintendo le vaya bien.

No han tocado el juego y ya vinieron a derramar su bilis. Un mensaje para ustedes:
ME ENCANTA QUE LES DUELA!!!!!",10,SUPER SMASH BROS ULTIMATE,METACRITIC
Sirus,10-03-2019,"While people lower their standards due to the Nintendo brand on the box, this game is awfully balanced with many of the characters virtually worthless over others. You play the story mode to unlock more characters to play with, but you must engage in a very long, boring, drawn out mode that forces you to fight A.I.s who are able to execute special moves with no lag or hesitation meanwhile players must move their joystick in a direction and then press a button, causing a delay which creates a very skewed and unfair advantage for the computer, this is how they manage the difficulty in the game. Online gaming is painful, often times you’ll notice a lag so other player’s internet connection can keep up. The only fun to be had is turning this game off and trading it in at a game store, this was a miss in terms of Smash quality compared to the previous installments.",0,SUPER SMASH BROS ULTIMATE,METACRITIC
Oriks,02-03-2019,"The sheer amount of jank in this game is disgusting. So much relies on random chance, and the online mode, even after their fixes, is ridiculously bad. GSP is one of the worst ranking systems I've ever seen, and they still don't bother to match me with my preferred rules half the time. 3 stocks and 7 minutes, the closest I can get to competitive rules. How the hell did I get matched up with 2 stocks, 3 minutes; 3 stocks, 4 minutes with random normal stages; and 2 stocks, 3 minutes all in a row? Right after that, I was matched up with another 2 stocks, 3 minutes where we had 3 seconds of input lag. I ran a speed test and my internet was completely fine (certainly not at a quality where I should have an entire 3 seconds of input lag), which means it's either Nintendo's server screwing up or Nintendo doesn't check people's connections before letting them online.

Even ignoring online, the game seems set up to suck the fun out of things. You win when you make it so your opponent doesn't have fun. That's my experience, at least. Momentum is liable to change on a whim, when someone gets a lucky hit, just because there are so many ways to kill at far below 100% or do 20% with a ton of knockback—easily removing stage control—in a single hit. Skill seems to be far less of a factor. Since I know I'll just be called a bad player if I complain about people worse than me, I'll say this: I've beaten players who I know were far better than me just because I got a random hit in and killed them at the edge at 60%. That really shouldn't be happening so often. So many characters have tippers now, as well. It was fine when it was just Marth's gimmick, but now a ton of characters can kill ridiculously early by getting lucky with an fsmash.

There are also some really strange features that I find to make little sense. Why can't we run through people anymore? It made the neutral game a lot more interesting, and while I can understand that not everything has to be realistic, changing the ground from 2D to 1D is just strange. The world doesn't simply exist on a straight line; people can walk past each other, but now we're left with characters in Ultimate just running in place whenever someone's in front of them. Even ignoring the ridiculous anti-realism, which can be excused, it makes the gameplay itself more boring, since it makes juggling a lot easier when you take away a huge escape route for the person landing. This leaves one player just not playing the game for over 30 seconds sometimes, as they fight their way to the ground against characters who can demolish them just by running right in front of their landing and waiting, over and over and over.

Another strange feature is pitfalls, or grounding opponents. Why do people take full knockback when they're grounded now? It made sense in previous games, when knockback was halved, because it doesn't make sense that someone would be hit just as hard when they have to be knocked out of the ground as they would be without that natural reinforcement. The feature being changed like this also rewards people for spamming certain moves, such as Inkling's roller or K Rool's stomp, which are difficult to punish (yes, they can be predicted and shielded or jumped over, but even then, they can do it 10 or more times before reaching a percent where someone can actually get an equivalent punish off of them) and net ridiculously easy kills at lower percents.

Look, the game's fun sometimes, but at other times, it's just a **** show. When I start playing, I've got about a 50/50 chance between ending up satisfied or hating life, just because things don't make sense at all and both wins and losses often feel equally undeserved. I can understand those who have fun with it, but at the same time, having fun often seems to come at the expense of your opponent's fun. In previous games, I actually had fun even while losing a lot of the time. In Ultimate, losing just feels boring, since the actual gameplay matters a lot less when random kills and far-too-easy ledge traps are the norm.",0,SUPER SMASH BROS ULTIMATE,METACRITIC
Goo4you,14-12-2018,"I know, there's going to be an eye-rolling level of downvotes because people seem to react with their ""heart"" instead of their head, but...

Smash ultimate is simultaneously the best Smash ever and that isn't all that grand.

Look, most Nintendo games follow a common trend. Keep it simple, flood it with as many tedious/arbitrary side things to do, require very little time to master the basics, and slather it in as much nostalgia that it never rocks the boat. And Ultimate does that, but then I ask myself--what do you do beyond this?

I mean, what else can you bring to Smash? Fluff like new stages or music? What kind of depth can you add? And that's the thing you really can't add any more, so you're left with a cold reality; this is the last Smash we will ever see. It will get a facelift in future releases some new tracks a few new faces, but that's it. We are going to get marketed the same thing over and over and over. And that is quintessential Nintendo.

But couldn't it go in a different direction? Change the formula?

If this were any other developer, sure, but foundational products that never rock the boat are Nintendo's philosophy it seems. They would NEVER take that risk because to do so would alienate the users which err on the familiar air of nostalgia rather than see an evolution of the product to keep it alive.

So that's it, we've reached 'Peak Smash.' It's never going to be better than this, and you'll never see something different than it. So be happy?

Update:12/14 Point taken off due to World of Light being boring as hell.",6,SUPER SMASH BROS ULTIMATE,METACRITIC
