author,date,review,score,titre,origine
qweqaz123,21-11-2021,"This is a remake from a game made over 10 years ago who in my opinion don't live to the hype does not justify the increased price-tag of 60 bucks.. While they were able to fix some of the flaws of it's original version they also gutted content from the original like the secret bases and contests, not only that but this has made some dubious choices like turning back TM's to being breakable and the weird art-style who tries to resemble the original but it makes this game look like some low quality mobile game even thought artstyle wise the LGPE games already had a way better inbetween of the original sprites and the more modern and anime-like models. I don't deny they did some good like HM's not being forced, customization and the underground mons letting you get pokémon not on the dex but those sounds more like putting up a flatboard over a huge hole and calling it a bridge. It makes me wonder though was it just ILCA responsible for those games being so underwhelming or higher ups messing up the gamedev? I dunno what I know is when compared to EVERY single remake this one falls flat, even the ORAS ones were able to bring more stuff to the table than this one.",0,POKEMON,METACRITIC
Testudinate,20-11-2021,"This game is not bad, but it is pretty lackluster. It does not have a distortion world, it has a forced exp. Share (making the game really easy), it only has pokemon up to generation 4 (not even any of the 'mons from SW/SH). But putting all of that aside, I wouldn't reality call this a remake, more of a remaster in my opinion. If you are returning to the pokemon franchise, you should just get pokemon sword and shield or the let's go games.",6,POKEMON,METACRITIC
cpeacock87,20-11-2021,I can't agree with all the zero's I'm seeing here. That's just ridiculous review bombing. The game isn't perfect. It's not what everyone dreamed of. But it functions perfectly fine so no major bugs. So a 5 is pretty much automatic. After that the new art style can be subjective (I like it but I understand) and the lack of new content can be disappointing. But a perfectly serviceable functioning game is not a zero. Let's be real.,7,POKEMON,METACRITIC
PokeMaester,22-11-2021,"I absolutely love this remake, opening the game gave me goosebumps and playing it gives me flashbacks of playing this game with groups of friends in high school. So many fond memories. However I only have 1 real complaint which took away quite a bit of my personal rating which are the flash animations that pokemon make during an attack even when animations are shut off. Normally these flashes do nothing to me; I can't say the same for others. But for me, if I'm in a Team Galactic fight the flashes can trigger seizure auras. I remember pokemon would blink in the DS version; in this one the moves make brilliant tiny flashes. I quickly took some medication before it got serious, but it would be very nice to be able to shut the flashes off and I would give it a 10.",7,POKEMON,METACRITIC
huguiringo,21-11-2021,"El juego no permite un dificultad para los jugadores experimentados, en el apartado gráfico hace ver al juego una casita de muñecas, el avatar al caminar es torpe y el repartir experiencia no se puede desactivar ademas reparte demasiada experiencia",4,POKEMON,METACRITIC
Anonbby,20-11-2021,"While these remakes don't do anything spectacular, they are better than Sword and Shield. Unfortunately the fanbase surrounding this IP has begun to change for the worst since the release of generation 8. The Nintendo Switch has one of if not the largest playerbase in the company's history. There are several people who have never played these games before. There are also people who played the originals and sold or lost them when they were younger. Certain players also wish to play on home consoles versus emulating elsewhere. This release will have it fans, but it will unfortunately also have its detractors due to its lack of Platinum content as well as how criticisms of IP have increase over the years. I rate this release a 7/10 not as bad as Sword and Shield with or without its dlc.",7,POKEMON,METACRITIC
MadMiddy,20-11-2021,"Brilliant Diamond is a solid remake of a very slow, outdated game. The experience of playing Brilliant versus the original game is simply faster, snappier, with a much better UI than even Sword/Shield. However, the choice not to implement any platinum content at launch is fairly disappointing, as well as things like the persistence of mandatory affection mechanics and experience share boosting. The overworld is much more beautiful, even with the questionable choice for the style of the overworld human models. The battles where you spend most of your time look fantastic. I just wish TPC and ILCA had cared enough to put in the little extra work that might have elevated this from just a slightly above average game to something really worth getting excited about.",7,POKEMON,METACRITIC
Alvillas,21-11-2021,Buen remake pero falta novedades y el motor grafico podrian haber utilizado el del Let's Go,7,POKEMON,METACRITIC
LuigiCuau,14-12-2021,"Un remake que pudo ser mejor pero no es malo, de momento lo estoy disfrutando incluso más que PKM Sword en su momento, pese a mi temor de que fuera exageradamente fácil como los últimos juegos de pkm (XY, OR.AS, Sun, Moon, US, UM y Sword) este juego em volvio a trasladar a esos años en que los juegos de PKM se llegan a complicar, donde me vi forzado a usar revives o posiones para curar a mis PKM en caso concreto en la liga PKM, tengo que decir que durante la aventura me limite para que mis PKM no subieran mucho de nivel pues no quería enfrentara los lideres con 10 nivelas más que sus PKM como vi en una imagen filtrada, y eso hizo que disfrutara más el juego, pero en la liga fue totalmente diferente, lleve a mi equipo completo y hasta la tercera vez la pude pasar, simplemente es un reto el el cambio de niveles es increíble, ademas de que los equipos están hechos competitiva mente con estrategias increíbles, cosa en en Sword no existe.

Por otro lado pierdo horas en el sub suelo, atrapando PKM poruqe si hay algo que disfruto es juntar la pokedex y tener una especie de cada uno de los PKM que se pueden obtener en cada juego, el conseguir un PKM legendario de nuevo es un reto pues para poder ir a atrapar uno se necesitan algunos items que solo salen en el subsuelo y no son nada fácil de que salgan.

Al final lo estoy disfrutando mucho, no tengo que pagar un DLC para sentir más completa la experiencia como con Sword, pero si se nota que el juego fue hecho a las prisas pues que tenga varios bugs y aunque ya actualizaron en juego aun hay varios gliches, es el resultado de que el juego no fue terminado correctamente, y mi otra queja es que falta items, no entiendo por que hay items de 7 generación como las mentas y chapas pero no hay otros items como el Eviolite, Assaul Best o la Wickness Pilicy.",9,POKEMON,METACRITIC
Federx,30-01-2022,"avoid like the plague. they somehow managed to make sinnoh even worse, which is quite the achievement",2,POKEMON,METACRITIC
WillianDs,27-11-2021,"Mi opinión personal, el juego no cambia la formula de pokemon, gráficamente esta muy bien, no sale de lo normal, las músicas muy originales, y la temática de pokemon en su habitual concepto, que es lo que quieren, es un pokemon y nada mas, si te gusta pokemon, cómpralo así de simple.",8,POKEMON,METACRITIC
denisferro,22-11-2021,"O jogo é divertido, a história é até legal (para o padrão de jogos da franquia), o underground ficou bom, as lutas estão ótimas... Porém, mais uma vez, perderam a oportunidade de fazer um jogo épico! Não existem monstros no mapa (tem apenas no undergroud), as animações continuam estranhas e pobres, a visão 2D vista de cima, apesar de nostálgica, poderia ser adaptada ao menos para o estilo de swsh, os pokemons seguindo estão estranhos, principalmente os maiores... Não é um jogo ruim, mas não é excelente...",7,POKEMON,METACRITIC
AlexLogan2001,27-12-2021,"The game doesn't do anything to fix the issues from the original, even spelling mistakes, and piles on several other issues such as a baby level difficulty due to exp share making your team level faster but the game not being balanced around this feature. This is just a cheap, rushed remake that falls short of platinum despite being on superior hardware and is not worth buying",2,POKEMON,METACRITIC
Duckers_McQuack,08-12-2021,"Sure, it looks great with the chibi remake of the game! but say you want the legendary mew and jirachi? Nope, pay up 140 bucks for lets go whatever or sword/shield ****",3,POKEMON,METACRITIC
Syhlcam,29-11-2021,"Pokémon Diamant Étincelant et Perle Scintillante sont tout deux d’excellent jeux. L’aventure qu’il propose reste excellente, même si elle est des plus classique. On reste sur des expériences de combats très bonne ainsi que des défis face aux arènes agréable, bien que le jeu soit assez simple. Heureusement que la Ligue Pokémon et son accès relève le niveau de difficulté.
Bien qu’il y ait peu de nouveauté, les jeux possèdent toujours un contenu énorme et qui c’est encore agrandi. Néanmoins le jeu souffre sur le plan technique avec peu d’ambitions et un jeu très flou, joué en portable c’est un peu mieux. Mais dans l’ensemble les jeux sont bons et offre à chacun une grande aventure.

Full test >> https://bit.ly/3lfE04E",8,POKEMON,METACRITIC
ZoroGust,07-12-2021,"It's so lazy, it looks like a remaster! Worst pokemon remake ever! Terrible! I'm dissatisfied and I don't recommend it!

Justified the DEXIT to enhance the ""graphics improvement"", but tell me what this remake has graphically to bring only the pokemon of the original game? ORAS is visually superior and brought pokemon even from XY, that was of the current generation!

The franchise has only been getting worse! Dexit (removed possibility to play with all Pokémon within current games), mandatory Nintendo subscription to play online, #gamefreaklied, incomplete games (compared to the previous) to sell DLC, remake with a remaster face...",1,POKEMON,METACRITIC
Daitya,28-11-2021,"Un buen y pulido apartado gráfico, banda sonora mejorada, un remake fiel con mejoras, escenarios preciosos en las batallas, un aspecto visual en los combates mejorado(mejor que Espada/Escudo), más postgame que el original... No sé que más decir.

Polished graphics, upgrade soundtrack, a faithful remake with improvements, beautiful backgrounds in battles, an improved visual aspect in battles (better than Sword / Shield), more postgame than the original...",10,POKEMON,METACRITIC
Silaf,30-01-2022,"They sold us an incomplete and nerfed game for the absurd price of 60 eruros.
Some functions months after the release of the game are still missing. On top of that platinum version is still way better compared to this sloppy port.
Uninspired cheap work with no new additions unlike omega ruby and alpha zaffire.

Reason my score is 2 and not 1 is because pearl was a great game with a good map... somehow the remake ruin it for me.
There are way better games to play compared to this uninspired work.",1,POKEMON,METACRITIC
Psychie,08-12-2021,"A brilliant example of Pokémon devs pulling an Illumination and going for low budget, high return. The new stuff added is few, far between and mostly negligible (super Contests, woohoo). The foundation is inherently flawed. Did you want all the stuff Platinum added? Too bad. The art design, in trying to replicate the old games, regresses in a series that wasn't too great with graphics to begin with, and thanks to the EXP Share, the game is astonishingly easy. I was overleveled starting from the 1st Badge and ending at the Champion. The Competitive teams that the Elite Four and Champion carry only make an impact if you're going in blind, and I say all this with a self-added permadeath rule. No one died, how surprising.

If you want to play through Sinnoh, just get Platinum.",4,POKEMON,METACRITIC
Maxentirunos,13-01-2022,"I really wanted to like this game but the more I played it, the more it felt like a ripoff cashgrab for my nostalgia of Gen4 and less like a pokemon remake.

Pokemon remakes are known to be the best remake made, adding new contents based on 3rd game of gen and actual recent gameplay. The last we got before BDSP was let's go, which while controversial with the new gameplay mechanic inspired by Go, was still a fantastic remake.

BDSP try to hide behind the 'faithful' excuse but actually only is for things that weren't working and were corrected in platinum. The chibi design is jarring weird when the story turn any seriousness. No, Chibi art isn't Pixel Artstyle and this ''pokemon before XY where all chibi'' must die. Any change is just a QoL like 3D deplacement that somehow break the game and can softlock you.

But not only this game is a downgrade from the platinum games, a 11 years old game, but also doesn't propose anything that would justify buying it over playing platinum or an hack of it. There is no new content. One thing for example that could have made it worth it would be the new addition of Primo Dialga, Palkia, Giratina and Arceus. Or new megas. Or better postgame content. But no.",0,POKEMON,METACRITIC
sheep255174,28-11-2021,They could have done more and done it in a more refined art style but the music is just perfect and overall a nice remaster although not a real remake.,10,POKEMON,METACRITIC
daldingo,01-01-2022,"This is about as barebones as you can get for a remake. It is significantly worse, with less content than Platinum. It doesn't feel like a faithful remake on a current platform. It feels odd and overall ugly. It is like they took a step back from Let's Go and Sword/Shield. The ability to run diagonally breaks a lot of the puzzles, but NPCs still walk on a grid and it just looks so awful. This is baseline pokemon experience. So obviously, if you like pokemon games, it will provide you with the basic level of fun that pokemon always provides. But I cannot stress enough how low effort this is. One of the most beloved sets of pokemon games remade on the 25th anniversary, an you can tell ILCA and Pokemon Company absolutely mailed it in and did not care when making this. We as fans deserve better.",2,POKEMON,METACRITIC
popc5,15-01-2022,Incredibly buggy. The graphics also seem to be a prototype version. Shouldn't have been sold.,1,POKEMON,METACRITIC
mtkf,03-01-2022,"The original has more charm than this weeb slop port job. There are basically zero quality of life improvements besides the thing that gives your whole party experience (which puts the game in easy mode) and the ability to use HMs without making a slave. The worst part of this pos is the CHARACTER MOVEMENT. The game lets you use an analog stick to roam freely while still using a grid system, so you're constantly running into doorframes instead of a door, or moving around in a complete circle while trying to move between two rocks. This, mixed with the fact the game throws low level time wasting pokemon encounters at you every 5 steps makes this game an unbearable turd. I literally spent all my money on repels because I couldn't take it anymore. DO NOT BUY, buy or emulate the original.",1,POKEMON,METACRITIC
DracomStark,25-11-2021,Mejor juego de pokemon en Nintendo switch aunque no el remake que nos merecíamos.,9,POKEMON,METACRITIC
Aboughtcritic,30-01-2022,Low effort remake of a classic that defined a lot of people's childhood. Embarrassing.,1,POKEMON,METACRITIC
Judewjb,30-11-2021,"I have never played gen 4 up until this point. And I was pleasantly surprised. The main story is decent for the most part. The gameplay is surprisingly engaging considering how old the core gameplay is. At first the art-style was not great for me; however it is more unique than sword and shield so slight bonus for something a little mor unique. The new stuff they added like the grand underground and the new Pokémon you can catch because of it is very engaging. The mining mini game is shallow but still fun to collect the different statues and new items. The original diamond and pearl was already solid. ILCA made a already great game into a better one. $60 might be a little much for those who just see it as a Ds game that got a “face lift”. But many Pokémon fans; especially those who have not played gen 4 will make this game a fine addition to their collection. Also, WAY better than the dumpster fire disguised as Pokémon: Sword and Shield.",9,POKEMON,METACRITIC
guioiticica,30-03-2022,"this game is so good for a new entry from IL A, I love the passion put on it",10,POKEMON,METACRITIC
OjGamer90s,02-12-2021,"Amazing reimagining of the classic diamond and pearl that orginally released on Nintendo DS
Shot for Shot remakes are ok but that not what I was expecting for this remake I was hoping for an ORAS type game where certain things were changed and added and made it feel new and fresh and not the same exact thing for example primal version of legendaries or the added mega evolution to some pokemon including all the gen 3 starters The Delta episode took an amazing story from emerald and managed to add to it platinum story is not here and it sad because that was the best part of the gen 4
Overall though BD/SP it a good game if you haven't played the original before definitely give it a try it a fun experience for everyone but if you were hoping for something new and not exactly the same game but upscale wait for legends Arceus What I was expecting was a Sword and shield Style remake for Diamond and pearl but that definitely wasn't what we got",7,POKEMON,METACRITIC
jayo1990,24-11-2021,"It's not a great game by any means, but it does the job for me. I haven't played the original versions but I did play a lot of the other pokemon games. I like how this is a more traditional slow paced pokemon game. It really reminds me of playing pokemon silver when I was a kid. The story is allright, the design could have been a lot better (like let's go?). I can see why it might be a bit disappointing for who has played the old ones.",8,POKEMON,METACRITIC
skyklei,26-11-2021,"perfect

i like the game because i always remember how i played it on my ds and i like the new version too",10,POKEMON,METACRITIC
Kenkaara,02-12-2021,"Isso não se deve ser chamado de Remake e sim de Remaste, pelo simples fato de que é exatamente igual os primeiros jogos, como assim? Não tem funções novas como Megas ou até mesmo Z-Move.
Mecânica dos TM não sumirem da sua BAG agora não existe mais, eles somem igual aos jogos antigos, Pokémon agora não aprender outros golpes das outras gerações, exemplo disso é Zaptos que desde os jogos de Black/White aprende o movimento ""Hurricane"" e nesse REMASTE não e isso se aplica aos itens também por exemplo EVIOLITE todo mundo conhece esse item chatão, pois é ele nao faz parte desse jogo porque esse item só foi implementado na Quinta Geração.

Reclamaram tanto da Pokedex de SW/SH que nao tinha todos os pokemon, essa aq nem se fala porque a nacional só chega ate os pokemon da Quarta Geração.

Se é para pagar 300,00 reais na midia digital ou 480,00 reais na midia fisica ( EM UM JOGO DE SMARTPHONE) é melhor comprar o SW/SH ja que tem as mecânicas novas e sem tirar o fato de ter as batalhas ranqueadas que nesses jogos ele removerão.

Questão de graficos eu nao me importo se é chibi ou cartoonizado ( poderias ser igual de LETS' GO), porem o jogo é sem polimento, quando começa as batalhas simplesmente o campo some e fica um local todo branco, não é vivo igual do X/Y ou de SW/SH, Pokemon te seguindo fora da PokeBola ridiculo até HG/SS consegue fazer umas dimensões de tamanhos melhor que esse REMASTE.

Eu aconselho esperar o ARCEUS ( nao que seja bom, grafico pior q SW/SH), já que vai ser um jogo de pokemon com mundo semi aberto.

Se fosse para da uma nota 0 a 10 para esse REMASTE eu daria sem duvida um 4 só pela nostalgia e por cauda do UNDERGROUD.",1,POKEMON,METACRITIC
elysia1047,06-12-2021,"ILCA ruined everything but the soundtrack. +1 for Soundtrack.
I've played Platinum every year since it came out. Super hyped for this game. I made a metacritic account just for this. Affection RUINED this game. Over Leveled Pokemon the entire way through even while skipping a third of the trainers and repel on the entire time. not even the Competitively built elite 4 could save this game from the affection system. Plus I don't like the art. but thats the least of the problems. I don't even care that it was going to be an exact duplicate of DP. If it was. It would have been A LOT better. Yet another Trash game from pokemon.",1,POKEMON,METACRITIC
SamL01,07-12-2021,"If you like the previous Pokémon games, you’ll love this! This game looks amazing, the gameplay is brilliant and it’s exactly what I was hoping for",10,POKEMON,METACRITIC
KadentheKitsune,17-12-2021,"Overall a solid game you can enjoy, if you havent played the original
Unfortunatly its not using any of the improvents that where made with platinum and with its prize tag its quite expensive. I recommend buying when its o sale.",7,POKEMON,METACRITIC
Reddytal,28-12-2021,"Mediocre en todo los sentidos y el peor Remake de todos sin duda. Ya fuera de la estética que te puede gustar más o menos el juego es horrible y todo el rato da la sensación de que los desarrolladores no sabían que hacer con el.
Una perdida de tiempo y dinero.",1,POKEMON,METACRITIC
SnivyLink,30-12-2021,There’s no excuse anymore. How can a game made in 2021 be such a step back. The regressive trend that Pokémon has been making lately is so disappointing.,1,POKEMON,METACRITIC
Gamesgames0734,16-01-2022,This has to be the only Pokémon game I say I absolutely hate. I hate the game and I hate the character movement,0,POKEMON,METACRITIC
Mookie6209,23-01-2022,"While the graphical update is nice, that is the only positive about this game. This is by far the weakest re-make put out and is arguably the weakest Pokémon game put out in general. Quite literally a copy and paste. If you’ve played the original diamond and pearl, there are 0 reasons to play these remakes of them. However for someone first jumping into the franchise, these games can be a good time. The 60 dollar price tag in general, is stretching it. 40 dollars would have been the sweet spot. The Pokémon game franchise and been in a great decline over the past few years, and that doesn’t end here.",4,POKEMON,METACRITIC
I_Trust_In_GF,29-01-2022,"Remake of the highest quality, it evokes nostalgia for a game that was part of my childhood on the NDS.",10,POKEMON,METACRITIC
kiru64,31-01-2022,"I enjoyed my nostalgia trip when playing Brilliant Diamond. Still, I was disappointed that features added in the Platinum version did not make it into the remakes. So they ended up selling the same game with barely anything new for $60. The only main thing added was the Grand Underground and Ramanas park. That's it. And the fact they would throw off the game's balance by giving players two mythical pokemon at the start of the game baffles me. If there were one thing Ilca could have done better with these games, it would have been to improve and differentiate the experience from the original Diamond & Pearl.",4,POKEMON,METACRITIC
Jameswessimpson,02-02-2022,So many bugs. Weird graphics. Lack of any real improvements. Honestly not worth it.,4,POKEMON,METACRITIC
Canela4ever,03-02-2022,"Just awful compared to others remakes.
Doesn't use the same style as sword and shield, the devs should have adapted the old games to the new world structure instead of just polish the ds version.",0,POKEMON,METACRITIC
GiantOtter100,04-02-2022,"This is definitely the WORST Pokemon game i have ever played in my life. the chibi textures are HORRENDOUS and the gameplay feels incredibly CHEAP.
This trash is not worth 60$ at all, please, save your money.",0,POKEMON,METACRITIC
Takumi0971,06-02-2022,worst pokemon game i've ever played: no new features (or pokemon) no mega evolution and the npc opponents were up to cynthia too easy she was in contrast to all the others too strong,0,POKEMON,METACRITIC
LSWSjr,08-02-2022,"From the makers of Pokémon Ransomware… sorry, I mean Pokémon Home… comes Pokémon Brilliant Diamond and Shining Pearl, 2021 Switch remakes of 2006 DS games that they’re ultimately inferior to.

Let’s start with the fact that these remakes require a Day One Patch almost as big as the game itself, which bodes well for future retro gamers who jump in after Nintendo finally shuts down the Switch store. A problem all three original releases lacked.

Even with the patch or let’s be honest, the other half of the game’s data which even combined is only 2/3 that of Sword and Shield’s upon release, these remakes are filled with numerous bugs, incomplete animations and brand new ways to both hard and soft lock your progress.

There are also a number of issues related to the change to a 3D perspective, with some content unintentionally obscured by buildings and other terrain, pathing being restricted/exploitable and awkward looking NPC movement, just to name a few.

Then we have the numerous features that have been changed for the worst. With Pokémon contests being stripped down to a single button rhythm game instead of a full side activity; the Grand Underground losing both its Hidden Base customisation, which has been replaced with a room of capture rate increasing statues, and its Capture the Flag mode; and finally, the rest of its online functionality is well… still unfinished as of the time of this review, three months after release… and like all mainline Switch Pokémon titles, most of the interactions are restricted to the version duo alone.

Beyond that is the strange mix of old and new mechanics, most notably the now standard party wide Auto-EXP Share feature, which removes a lot of the grinding but then sees your team over levelled for the majority of the game’s runtime provided you battle all the NPC trainers along the way… until we get to the Elite Four and Champion, who’ve been bolstered by perfect stats, along with competitive level tactics and move/item uses. It’s actually quite jarring of a difficulty spike and many have commented on it being too much for children and adults alike to handle.

As for the good additions, there’s the modern updates and rebalancing to the Pokémon and their move pools, as standard; the unwieldy 8 HMs of the originals have been replaced with interactions tied to gym badges; and most all of the trainer battle animations are very lively and unique.

Ultimately however, these remakes just pale in comparison, not only to the originals, but to previous remakes like Omega Ruby and Alpha Sapphire, Heart Gold and Soul Silver and yes, even Let’s Go Pikachu and Let’s Go Eevee in several respects. All of these previous remakes felt like they’d improved, innovated and updated enough over the originals to justify their existences, in my opinion.

Pokémon Diamond and Pearl had already received a definite rerelease in Pokémon Platinum some two years following, whilst the only serious innovation from these remakes is being able to play it on the TV, with a mix of new and reused 3D graphics and animations.

Short of a significant overhaul and/or DLC, Pokémon Brilliant Diamond and Shining Pearl will remain the inferior versions out of the five.",1,POKEMON,METACRITIC
Hazzahawk,11-02-2022,"Most boring games I've played in a long time and I played a lot of bad games before none of which I've ever described as boring.
Avoid this game.",3,POKEMON,METACRITIC
Janitorjoe22,14-02-2022,"Well, it's pokemon diamond, but without the charm. I really don't like the generic chibi art style in the overworld, pokemon contest are really bad now, not that it was my favorite feature. If this game was in a hd 2d style it would have been fire. The best part of the game is the music, great sound design.",4,POKEMON,METACRITIC
metababe,17-02-2022,"It’s just a really good Pokémon game.. don’t listen to all the nitpickers and naysayers ;)!

I especially like the Pokémon and trainer model shading which is closer to Pokémon go, no outlines - almost painterly.

Also.. the more dense layout plays and feels better than Sword & Shield.

And the bike just needs skill and purpose; yes you need to practice and yes you need to get off the bike from time to time - which is more realistic than the older games where you sit on the bike everywhere outside. In this game walking still has a purpose :).

Next and last, everybody and their dog: “Platinum is so much better - Poketch has 2 buttons!”
Well who would have thought.. Brilliant Diamond has the better solution!
-> Tap the one button fast and you can skip to the correct page in an instant; objectively faster than going back and forth one page like in Platinum.

Need more pro tips? PM me :*.",10,POKEMON,METACRITIC
GamingGuy25,20-11-2022,"**** game

This one eps hurts since Sinnoh had a ton of potential (platinum is actually pretty good)
But this ""remake"" just decides to remove all the things that made Sinnoh good (aka all the **** from platinum) and keep all the bad and add even worse things to it
Pokecucks are mentally ill",0,POKEMON,METACRITIC
ZangBang,24-10-2022,"37/100
Brilliant Diamond is a surprisingly modest remake, compared to the two previous ones, as it doesn't add or change the plot of the original game in any way, which thus remains the same lackluster script that disappointed in 2006. As far as gameplay, the untouched level design of the original experience offers a rewarding exploration with a branching, layered map structure, but aside from that many changes have been made, which ultimately end up making Brilliant Diamond significantly worse than the original. The new Grand Underground areas are the only addition to the experience: they offer a surprisingly entertaining Dungeon Crawling side-activity with varied environments and treasures to find, but on the other hand the Super Contests and Underground Secret Bases have been dramatically simplified and dumbed down becoming shallow, hollow shells of their former selves. The challenge, one of the original game's strongest points, is completely shattered by enemies with levels that are increasingly inferior to the player's and a forced friendship mechanic that gratuitously gives the player an awkward unearned advantage, leaving only the overly simplistic, dull gameplay of the series. Only the postgame content offers a meaningful challenge, but even then it's extremely contained.",3,POKEMON,METACRITIC
rdantasb,03-11-2022,Um remake de péssimo gosto. Nunca vi a Pokémon Company ser capaz de desenvolver algo de tamanha baixa qualidade.,0,POKEMON,METACRITIC
LeGabrielUrbano,21-11-2022,"To make such a bad remake, they better not have done anything, that is, it's not terrible, but, the graphics are an insult and the artistic style is almost always inferior to that of the original game whose synergy made it attractive, on the other hand, here it just misplaces.",3,POKEMON,METACRITIC
Kenmei,02-12-2021,"For anyone hoping to see a major upgrade for the 4th generation, you're going to be majorly disappointed with the results here. It feels like this was built entirely on the nostalgia from the people who once played it on the DS. There's very little changed here, and even some quality of life changes from later games arent here, like putting the store and poke center together in one building and making the move tutor free and in the same building. There's really only 3 major changes that people will recognize. The first is the graphics style, which you'll either love or hate and I really hated it. Mostly because all character models are rendered in full 3D during battle so not having them in 3D in the over world seems like a waste since the work was already done. Next is the HM being basically automated by ""wild"" pokemon in the area, even if the same 3 pokemon who use the HM's arent in the area you're using them. However the biggest change is the Grand Underground, where you'll be spending the majority of your time, especially during the end game. Frankly it doesnt hold a candle to alot of the options that Sword and Shield offered players. It becomes extremely repetitive and very boring after awhile but you have to grind out the mining system if you want to have a chance of getting the previous games legendaries. Which will already be out of date once the game gets access to Pokemon Home next month. Its fairly hard for me to recommend this game to anyone who may never have played the 4th generation. Especially since its not a remake of Platinum, one of the biggest and best ""3rd"" games of the generation in all of Pokemon. It just feels like not a ton of work went into trying to update this to modern day standards. And I can't figure if that was done on purpose, so that the game doesnt over shadow the Legends Arceus game next month, or if there was another reason involved. At this point I'd really only recommend it to those who grew up with this generation, like I did, and want to replay it on Switch. Outside of that, I'd say to just wait till next month when the main game comes out from Game Freak themselves.",6,POKEMON,METACRITIC
SuperkenGaming,08-12-2021,"Pokémon Brilliant Diamond and Shining Pearl
my first pokemon game in a long time
I havnt played a base line pokemon game since silver way back in the day, so I was excited to hop back into the remake of the 4th gen.. and while this game is great, its just not as magic as I remember pokemon games being.. The 4th en of pokemon introduces 107 new pokemon and none of them are really any exciting, as usual you start by choosing your favorite starter, and this time youre on a journey to stop team galactic whos going to these lakes and snatching up the regions legendary pokemon… and the story is pretty straightforward and therefor not really all that interesting..
Diamond and Pearl are very straightforward games in general, go through the routes, building up your team of pokemon which btw share exp from the start, so I had to do absolutely 0 grinding to beat this game… go to the gyms, take town the leader, get a badge, get an ability to progress through the world, an ability that you don’t have to attach to a pokemon to use, another change I love vs back in the day.. so no longer are you forced to have a party of pokemon for certain moves to progress the game, you no longer have to save spots in their move sets for a move you don’t really care about all that much..
But that’s it, that’s the game.. 30 hours of go from this town to this town… It was enjoyable but it was also a bit of a disappointment.. this wasn’t a world or story ill remember, there are no cool mysteries to solve in each town, they all kind of blend together.. This is probably one of the most forgettable monster collecting games ive every played..
That being said its still pokemon, its still addicting to build the best team possible trying to catch them all if you care to…
While this isn’t a journey ill remember, its still one im glad I took
I give Pokémon Brilliant Diamond and Shining Pearl
an 8/10",8,POKEMON,METACRITIC
CDizzness,22-11-2021,"Awesome remaster, awesome graphics, I'm glued. Not a perfect game, but not a 0 either. This is leaps and bounds better than Lets Go Pikachu/Eevee, some elements in regards to Sword/Shield have been taken away. All in all nothing I miss. I also love experience share. It makes it easier to hop online; making Pokemon feel more ""Call Of Duty-ish"" in that respect. Which for me is fine. The controls on the d-pad I'll admit are not great, but it's clear this was made for the analogue stick this time around. If you haven't played Diamond or Pearl I 100% recommend this. If you are a veteran and legacy player, you may or may not like this.",8,POKEMON,METACRITIC
TheMegaGodz,13-03-2022,"In terms of story, I think it's one of the weaker Pokemon games, but it's still classic Pokemon, so I still enjoyed it for the most part. I liked the art style, and the environments are really nice.",7,POKEMON,METACRITIC
frederik1478,17-12-2021,"It is nice going back to the old Pokémon formula efter sword and shield and a XP sharing is nice but it does make the game so easy dead it Almost require you play a permadeath run of the game to Have fun. Music and graphics what you would expect from a 3d pokemon game looks kind of boring I found the Stripes games have more personality, but if you need an old school pokemon game get for cheap",6,POKEMON,METACRITIC
ZeoN,15-02-2022,"Nos encontramos ante un remake muy fiel al original y aunque es precioso y tiene un agradable diseño artístico unido a una buena banda sonora al igual que su entrega original se siente algo vago y sin aspiraciones. Es muy divertido y recomendable tanto para los fans clásicos como los nuevos jugadores, sin embargo su falta de ambición no lo puede llevar a cotas más altas",7,POKEMON,METACRITIC
PizzaW0lf,19-03-2022,"This is a blatant cash grab that barely did anything better than the original and even got rid of some good stuff.

Playing it safe really hurt this game. Not awful or unplayable and still has that Sinnoh experience but it's something that us fans just aren't happy with game freak.",6,POKEMON,METACRITIC
StrickenLoki92,08-02-2022,"The most important aspect to know before acquiring (or playing it) this game is that this is NOT a remake it's a REMASTER and worst of all is a diamond and pearl remaster almost all of platinum's extra content is absent apart from that since this is a remaster BDSP lacks the following: GTS (Now GWS that at the moment of review is still not active), competitive play (Not a big deal for me personally), Platinum dex, battle frontier, dynamax among other things. Even though I had no bugs and did not took advantage of any exploit I do know that those were or are still present.
The game looks pretty at a certain extent, there's character customization (not much but it's there) and the grand underground is very fun (even when they removed the secret bases feature); If you already played pokemon platinum in the past you are going to get bored really quick (Personally I only played 100 ish hours), you already know the story, characters, pokemons, locations, etc.. This game is not even developed by gamefreak they were very busy working on legends arceus AKA the better game (and it shows) In conclusion a very unnecessary remaster I would've preferred a platinum port for 20dlls to be honest than a diamond and pearl remaster, if you already played platinum and you are expecting a remake I would advise to not get this game or get it just for the nostalgia of it.",6,POKEMON,METACRITIC
MoCBallyhoo,10-10-2022,"Bruh peep this one! No really, peep this one!
Nooo more Platinum-exclusive Pokemon!
No more reusable tms!
No more cross-compatibility between gen 8 games!",4,POKEMON,METACRITIC
